59073349,35464,0
59076418,32567,0
59079561,30663,0
59082664,31543,0
59086445,34408,0
59089491,35000,0
59092601,33080,0
59095673,30775,0
59098751,30903,0
59101889,33272,0
59104978,34728,0
59108078,33896,0
59111167,31511,0
59114297,30775,0
59117355,32888,0
59120415,35240,0
59123545,35416,0
59126658,33304,0
59129743,31223,0
59132842,32199,0
59135934,33768,0
59139034,34472,0
59142116,33480,0
59145250,32888,0
59148352,35720,0
59151451,41994,0
59154606,49516,0
59157681,55629,0
59160762,59150,0
59163849,62911,0
59166938,64191,0
59170721,63167,0
59173825,56669,0
59176916,44986,0
59180008,35144,0
59183776,31495,0
59186871,34616,0
59189959,38217,0
59193052,38889,0
59196137,38121,0
59204418,38937,0
59207458,37849,0
59210620,35064,0
59213757,33544,0
59216924,34776,0
59220040,36520,0
59223153,37081,0
59226256,34632,0
59229374,33304,0
59232446,33720,0
59235603,35848,0
59238723,37305,0
59241842,35592,0
59244955,33128,0
59248051,32615,0
59251774,35144,0
59254904,36632,0
59257999,35544,0
59261083,33704,0
59264170,32679,0
59268006,35176,0
59271149,36824,0
59274286,36184,0
59277343,34184,0
59280455,33192,0
59283606,34888,0
59286701,37465,0
59289816,38553,0
59292918,36568,0
59296043,34456,0
59299832,35064,0
59302941,37705,0
59306038,38969,0
59309123,37721,0
59312947,35592,0
59316010,36136,0
59319125,38409,0
59322276,39993,0
59325367,39177,0
59328424,37257,0
59331586,37001,0
59334714,39353,0
59337810,41402,0
59340932,41450,0
59343996,38985,0
59347090,37849,0
59350214,38953,0
59353322,41482,0
59357121,42250,0
59360223,40041,0
59363325,38057,0
59366374,38809,0
59369455,41194,0
59372605,42490,0
59375687,41386,0
59378785,38953,0
59381883,38249,0
59384985,40057,0
59388090,41914,0
59391178,41578,0
59394315,39609,0
59397357,37865,0
59401169,39321,0
59404298,41002,0
59407337,40777,0
59410424,38489,0
59413598,36344,0
59416697,37369,0
59419784,39289,0
59422892,40489,0
59426002,38553,0
59429087,35992,0
59432207,35384,0
59435329,37529,0
59438376,39913,0
59441478,40457,0
59444651,38889,0
59447746,37849,0
59450856,39465,0
59453946,42250,0
59457040,43754,0
59460136,41994,0
59463893,40313,0
59467016,41770,0
59470103,44778,0
59473233,46523,0
59476342,44890,0
59479395,41866,0
59482514,41770,0
59485634,43530,0
59488703,45643,0
59492430,44842,0
59495591,41658,0
59498670,40745,0
